Year,SSP,Process,mean_TgCH4_yr,ymin_TgCH4_yr,ymax_TgCH4_yr
2072,SSP1-2.6,Postfire,0.00917517912912076,0.0054348665946745795,0.012915491663566939
2073,SSP1-2.6,Postfire,0.00927436230540847,0.005502357910548841,0.0130463667002681
2074,SSP1-2.6,Postfire,0.00937227695627817,0.00556925234275307,0.013175301569803271
2075,SSP1-2.6,Postfire,0.00946917388168777,0.005635391335459941,0.0133029564279156
2076,SSP1-2.6,Postfire,0.00956518962746743,0.005700728079257391,0.01342965117567747
2077,SSP1-2.6,Postfire,0.00966090086350763,0.0057651087592832505,0.01355669296773201
2078,SSP1-2.6,Postfire,0.00975712997883786,0.005828425851462879,0.01368583410621284
2079,SSP1-2.6,Postfire,0.00985410078894449,0.00589085136534973,0.013817350212539251
2080,SSP1-2.6,Postfire,0.00995137117968447,0.00595271911829091,0.013950023241078028
2081,SSP1-2.6,Postfire,0.01004801528618149,0.00601438039258157,0.01408165017978141
2082,SSP1-2.6,Postfire,0.01014359638159376,0.00607588631522666,0.01421130644796086
2083,SSP1-2.6,Postfire,0.01023738037827304,0.00613732120506416,0.01433743955148192
2084,SSP1-2.6,Postfire,0.01032953829342404,0.006198413155619869,0.01446066343122821
2085,SSP1-2.6,Postfire,0.01041958932447658,0.006259155724764289,0.01458002292418887
2086,SSP1-2.6,Postfire,0.01050781919699905,0.00631925920052658,0.01469637919347152
2087,SSP1-2.6,Postfire,0.01059510271764212,0.00637840633377556,0.01481179910150868
2088,SSP1-2.6,Postfire,0.01068185031466922,0.006436544515887899,0.01492715611345054
2089,SSP1-2.6,Postfire,0.01076888049611883,0.00649357493516571,0.015044186057071949
2090,SSP1-2.6,Postfire,0.0108570892355811,0.00654952822677637,0.01516465024438583
2091,SSP1-2.6,Postfire,0.01094629890983419,0.006604767923371241,0.01528782989629714
2092,SSP1-2.6,Postfire,0.01103651618231636,0.00665949103906148,0.01541354132557124
2093,SSP1-2.6,Postfire,0.0111257326883605,0.00671431628623324,0.01553714909048776
2094,SSP1-2.6,Postfire,0.01121245024848363,0.00676936424775217,0.01565553624921509
2095,SSP1-2.6,Postfire,0.01129685193343858,0.00682428084934859,0.01576942301752857
2096,SSP1-2.6,Postfire,0.0113791036361219,0.00687880643730645,0.01587940083493735
2097,SSP1-2.6,Postfire,0.01146002785937693,0.00693258109828083,0.01598747462047303
2098,SSP1-2.6,Postfire,0.0115400503627977,0.00698550132834864,0.016094599397246757
2099,SSP1-2.6,Postfire,0.01162006393710416,0.00703742344983087,0.016202704424377448
2100,SSP1-2.6,Postfire,0.0117010665619051,0.00708834760534912,0.01631378551846108
2014,SSP2-4.5,Gradual,0.00585941019638129,0,0.01568234227944219
2015,SSP2-4.5,Gradual,0.00594263181571928,0,0.01585143198892095
2016,SSP2-4.5,Gradual,0.00595985701736099,0,0.01582152257014003
2017,SSP2-4.5,Gradual,0.00598239194246129,0,0.01580811059048679
2018,SSP2-4.5,Gradual,0.00602856118156371,0,0.01586333585675186
2019,SSP2-4.5,Gradual,0.00610266587457868,0,0.0159974453970389
2020,SSP2-4.5,Gradual,0.00620908879873494,0,0.01621897267250478
2021,SSP2-4.5,Gradual,0.00636158379493904,0,0.01656420304261623
2022,SSP2-4.5,Gradual,0.00655969416967774,0,0.0170308540696439
2023,SSP2-4.5,Gradual,0.00677806451081235,0,0.01754631159488242
2024,SSP2-4.5,Gradual,0.00699160077296508,0,0.018038983173145402
2025,SSP2-4.5,Gradual,0.00716653728616776,0,0.01841645296139169
2026,SSP2-4.5,Gradual,0.00729724260670323,0,0.01866470971541455
2027,SSP2-4.5,Gradual,0.00739071182413637,0,0.01880692652502442
2028,SSP2-4.5,Gradual,0.00747252612711651,0,0.01891634092313996
2029,SSP2-4.5,Gradual,0.00754369110191283,0,0.01899871769308633
2030,SSP2-4.5,Gradual,0.00761613348755136,0,0.01908629645841468
2031,SSP2-4.5,Gradual,0.00770075795393443,0,0.01920990728700701
2032,SSP2-4.5,Gradual,0.00781060187131146,0,0.01940460731523298
2033,SSP2-4.5,Gradual,0.00796914023403038,0,0.01973262512214315
2034,SSP2-4.5,Gradual,0.00819458720592161,0,0.02024152045364489
2035,SSP2-4.5,Gradual,0.00843580292954889,0,0.020792401008790783
2036,SSP2-4.5,Gradual,0.00869387371952383,0,0.02138183024987253
2037,SSP2-4.5,Gradual,0.00892000624144729,0,0.0218812174746165
2038,SSP2-4.5,Gradual,0.00913111754250624,0,0.02233228215243561
2039,SSP2-4.5,Gradual,0.00930131022481641,0,0.022671292892798033
2040,SSP2-4.5,Gradual,0.00943332935787936,0,0.02290488776526003
2041,SSP2-4.5,Gradual,0.00954322226143308,0,0.02307831857704056
2042,SSP2-4.5,Gradual,0.00965871466270503,0,0.02326657880337977
2043,SSP2-4.5,Gradual,0.00979736569928398,0,0.02351751503694497
2044,SSP2-4.5,Gradual,0.0099732485702953,0,0.02386731396116177
2045,SSP2-4.5,Gradual,0.01021959955296069,0,0.02440030025067793
2046,SSP2-4.5,Gradual,0.01051415552394763,0,0.02505873530212517
2047,SSP2-4.5,Gradual,0.01084700632337579,0,0.025811676195147543
2048,SSP2-4.5,Gradual,0.01117076831877169,0,0.02653607235146878
2049,SSP2-4.5,Gradual,0.01143226984782826,0,0.02709320925357394
2050,SSP2-4.5,Gradual,0.01161257177705254,0,0.027434925715519393
2051,SSP2-4.5,Gradual,0.01174926380571979,0,0.02765957510263018
2052,SSP2-4.5,Gradual,0.01186033232442262,0,0.027819313354389953
2053,SSP2-4.5,Gradual,0.0119609541930918,0,0.027955042398948048
2054,SSP2-4.5,Gradual,0.01208441003164651,0,0.028151541897002738
2055,SSP2-4.5,Gradual,0.01226367318959206,0,0.02849225068808153
2056,SSP2-4.5,Gradual,0.01250464399859181,0,0.02899147658026294
2057,SSP2-4.5,Gradual,0.01274949419227386,0,0.02950364759366622
2058,SSP2-4.5,Gradual,0.01299247462741904,0,0.03000881868298243
2059,SSP2-4.5,Gradual,0.01323087460012982,0,0.03050087313288078
2060,SSP2-4.5,Gradual,0.01341619277355066,0,0.030861459769135312
2061,SSP2-4.5,Gradual,0.01355163572974937,0,0.03109656373351559
2062,SSP2-4.5,Gradual,0.01365524587965822,0,0.03125369027366112
2063,SSP2-4.5,Gradual,0.01375636354326581,0,0.03140699313205872
2064,SSP2-4.5,Gradual,0.01386814696179252,0,0.03159072104815442
2065,SSP2-4.5,Gradual,0.01400808506908676,0,0.031847192694792734
2066,SSP2-4.5,Gradual,0.01422088055678708,0,0.03228377199113202
2067,SSP2-4.5,Gradual,0.01449537887811048,0,0.03287407399750098
2068,SSP2-4.5,Gradual,0.01479298983016673,0,0.03352190400295604
2069,SSP2-4.5,Gradual,0.01505703622411822,0,0.034088231774655656
2070,SSP2-4.5,Gradual,0.01526069633307172,0,0.034506712993262495
2071,SSP2-4.5,Gradual,0.01539634746164347,0,0.0347602826803593
2072,SSP2-4.5,Gradual,0.01550224008051278,0,0.03494235925490013
2073,SSP2-4.5,Gradual,0.01559757252002498,0,0.03510242510799411
2074,SSP2-4.5,Gradual,0.01567779092201951,0,0.0352310522185065
2075,SSP2-4.5,Gradual,0.01576054681032934,0,0.03536980948884755
2076,SSP2-4.5,Gradual,0.01584782061713385,0,0.03552412728750109
2077,SSP2-4.5,Gradual,0.0159650221107026,0,0.03575310062526424
2078,SSP2-4.5,Gradual,0.01613824163874058,0,0.036118103263500956
2079,SSP2-4.5,Gradual,0.01636308135605617,0,0.03660830241306063
2080,SSP2-4.5,Gradual,0.01661306734465617,0,0.03715993707337582
2081,SSP2-4.5,Gradual,0.01684750717689276,0,0.0376764015857895
2082,SSP2-4.5,Gradual,0.01705581162409452,0,0.038131641342494305
2083,SSP2-4.5,Gradual,0.01720520125030525,0,0.038449752567470824
2084,SSP2-4.5,Gradual,0.01731963682405809,0,0.03868666210439145
2085,SSP2-4.5,Gradual,0.01737146245009206,0,0.038780208667765506
2086,SSP2-4.5,Gradual,0.01739274401330078,0,0.038804963550348306
2087,SSP2-4.5,Gradual,0.01742413241666779,0,0.038856814400986595
2088,SSP2-4.5,Gradual,0.01747577392807176,0,0.03895966040100317
2089,SSP2-4.5,Gradual,0.017584135247612,0,0.03919693181048623
2090,SSP2-4.5,Gradual,0.01777274473114625,0,0.03962249479217862
2091,SSP2-4.5,Gradual,0.01800131546765064,0,0.04014184645253313
2092,SSP2-4.5,Gradual,0.01827075777153864,0,0.04075557205224799
2093,SSP2-4.5,Gradual,0.0184668685446197,0,0.041200235675397226
2094,SSP2-4.5,Gradual,0.01855263375972801,0,0.041389035248622516
2095,SSP2-4.5,Gradual,0.01855978217205631,0,0.041396219246934776
2096,SSP2-4.5,Gradual,0.01850105901163817,0,0.04125281400101995
2097,SSP2-4.5,Gradual,0.01843068963110642,0,0.04108537853506264
2098,SSP2-4.5,Gradual,0.01836112435730651,0,0.04092256435857465
2099,SSP2-4.5,Gradual,0.0183385658100496,0,0.04086987948686291
2100,SSP2-4.5,Gradual,0.01839762793110018,0,0.04100370997994298
2014,SSP2-4.5,Abrupt,0.01278849511725611,0.00725957749449882,0.0183174127400134
2015,SSP2-4.5,Abrupt,0.01297467175748395,0.007319136431676971,0.018630207083290933
2016,SSP2-4.5,Abrupt,0.01314240402142029,0.007377742481830971,0.01890706556100961
2017,SSP2-4.5,Abrupt,0.01335201406384948,0.00747923657779782,0.01922479154990114
2018,SSP2-4.5,Abrupt,0.01360334024214098,0.00762016054341889,0.019586519940863068
2019,SSP2-4.5,Abrupt,0.01388962952723939,0.00779367435826082,0.01998558469621796
2020,SSP2-4.5,Abrupt,0.0142118634467813,0.007999077220290739,0.020424649673271858
2021,SSP2-4.5,Abrupt,0.014591360056789,0.00825225394606241,0.02093046616751559
2022,SSP2-4.5,Abrupt,0.01501647737044354,0.008543529812512721,0.02148942492837436
2023,SSP2-4.5,Abrupt,0.01544113672126177,0.0088379112254428,0.02204436221708074
2024,SSP2-4.5,Abrupt,0.01583907930706299,0.009115271929926519,0.022562886684199458
2025,SSP2-4.5,Abrupt,0.01617003524607618,0.00934313260241299,0.022996937889739368
2026,SSP2-4.5,Abrupt,0.01644650947717008,0.009530686114051518,0.02336233284028864
2027,SSP2-4.5,Abrupt,0.01668410926331365,0.009689884896147631,0.02367833363047967
2028,SSP2-4.5,Abrupt,0.01692158840390454,0.00985142217528758,0.023991754632521498
2029,SSP2-4.5,Abrupt,0.01714635720030443,0.01000452640575772,0.02428818799485114
2030,SSP2-4.5,Abrupt,0.0173769987215954,0.01016446236447004,0.024589535078720758
2031,SSP2-4.5,Abrupt,0.01762166086166245,0.01033666236410319,0.024906659359221713
2032,SSP2-4.5,Abrupt,0.01789429444731829,0.010531624380594332,0.025256964514042253
2033,SSP2-4.5,Abrupt,0.01822181138929316,0.010771150915307491,0.025672471863278833
2034,SSP2-4.5,Abrupt,0.01861662263593215,0.01106503888277015,0.026168206389094152
2035,SSP2-4.5,Abrupt,0.01899535602985706,0.01134483333437538,0.02664587872533874
2036,SSP2-4.5,Abrupt,0.01938430722242594,0.01163335939348845,0.027135255051363428
2037,SSP2-4.5,Abrupt,0.01971581526617636,0.01187454055731351,0.02755708997503921
2038,SSP2-4.5,Abrupt,0.02003782912207363,0.01210921187338938,0.027966446370757878
2039,SSP2-4.5,Abrupt,0.02030944876971411,0.01230300491160442,0.0283158926278238
2040,SSP2-4.5,Abrupt,0.02054849467749475,0.012471686618505258,0.02862530273648424
2041,SSP2-4.5,Abrupt,0.02077268414589105,0.01262997594355652,0.02891539234822558
2042,SSP2-4.5,Abrupt,0.02101042854327136,0.01280093988563589,0.02921991720090683
2043,SSP2-4.5,Abrupt,0.02127094039090147,0.01299150254260408,0.029550378239198857
2044,SSP2-4.5,Abrupt,0.02156294082958926,0.01320846375516688,0.02991741790401164
2045,SSP2-4.5,Abrupt,0.02191714525451275,0.01347743756051341,0.030356852948512092
2046,SSP2-4.5,Abrupt,0.02229352496181763,0.013763692540951401,0.03082335738268386
2047,SSP2-4.5,Abrupt,0.02268814864841982,0.01406454265139626,0.031311754645443376
2048,SSP2-4.5,Abrupt,0.02305274223072658,0.014338912327650511,0.03176657213380265
2049,SSP2-4.5,Abrupt,0.02335114833263275,0.01455751520675363,0.03214478145851187
2050,SSP2-4.5,Abrupt,0.02358369868535208,0.014721821452724321,0.03244557591797984
2051,SSP2-4.5,Abrupt,0.02379536970387294,0.014871188875848929,0.03271955053189695
2052,SSP2-4.5,Abrupt,0.02399348747537618,0.01501085614597554,0.03297611880477682
2053,SSP2-4.5,Abrupt,0.02418770971281388,0.01514861271697574,0.03322680670865202
2054,SSP2-4.5,Abrupt,0.02440390093714724,0.01530638536004927,0.03350141651424521
2055,SSP2-4.5,Abrupt,0.02466177527650404,0.01550028532087781,0.033823265232130265
2056,SSP2-4.5,Abrupt,0.02495594630513039,0.01572488765326619,0.03418700495699459
2057,SSP2-4.5,Abrupt,0.02523257304456609,0.01593340124348392,0.03453174484564826
2058,SSP2-4.5,Abrupt,0.0255015478229947,0.0161354915100967,0.034867604135892696
2059,SSP2-4.5,Abrupt,0.02576200053506258,0.016330503122240173,0.03519349794788499
2060,SSP2-4.5,Abrupt,0.02597617585101447,0.016485493631797153,0.03546685807023179
2061,SSP2-4.5,Abrupt,0.02615971216733451,0.016615404899041418,0.0357040194356276
2062,SSP2-4.5,Abrupt,0.02632669448140166,0.016732665373882398,0.03592072358892092
2063,SSP2-4.5,Abrupt,0.02649699270241998,0.01685440965090587,0.03613957575393409
2064,SSP2-4.5,Abrupt,0.02667412486409117,0.01698306697900102,0.036365182749181324
2065,SSP2-4.5,Abrupt,0.02686805315548499,0.017126941734725988,0.03660916457624399
2066,SSP2-4.5,Abrupt,0.02710754939904752,0.01731086058491061,0.03690423821318443
2067,SSP2-4.5,Abrupt,0.02737343253146191,0.01751678575104053,0.03723007931188329
2068,SSP2-4.5,Abrupt,0.02763922175397513,0.01772138371192848,0.03755705979602178
2069,SSP2-4.5,Abrupt,0.02787251403757578,0.01789681049923775,0.037848217575913806
2070,SSP2-4.5,Abrupt,0.02806702651696369,0.018038735663838568,0.03809531737008881
2071,SSP2-4.5,Abrupt,0.02822421257902508,0.01814923902903676,0.038299186129013396
2072,SSP2-4.5,Abrupt,0.02837217157449792,0.018253528745043268,0.03849081440395257
2073,SSP2-4.5,Abrupt,0.02851723884683156,0.018356636483539482,0.03867784121012364
2074,SSP2-4.5,Abrupt,0.02865304827250973,0.018452414312540383,0.03885368223247908
2075,SSP2-4.5,Abrupt,0.02879123322850338,0.01855116592296479,0.03903130053404197
2076,SSP2-4.5,Abrupt,0.02892967558759826,0.01865063927821729,0.039208711896979234
2077,SSP2-4.5,Abrupt,0.02908386525309711,0.018764499768955112,0.03940323073723911
2078,SSP2-4.5,Abrupt,0.0292653246775873,0.018902485874330452,0.03962816348084415
2079,SSP2-4.5,Abrupt,0.02946663607233369,0.0190574084597519,0.039875863684915476
2080,SSP2-4.5,Abrupt,0.02967201003528194,0.01921508057937285,0.04012893949119103
2081,SSP2-4.5,Abrupt,0.02986135926225439,0.019357822599340598,0.040364895925168176
2082,SSP2-4.5,Abrupt,0.03003528850096646,0.019486923054807218,0.0405836539471257
2083,SSP2-4.5,Abrupt,0.03017763025568074,0.019588223884566013,0.04076703662679547
2084,SSP2-4.5,Abrupt,0.03030736635204976,0.0196794322843463,0.04093530041975322
2085,SSP2-4.5,Abrupt,0.03040621010459197,0.019743907011702602,0.04106851319748134
2086,SSP2-4.5,Abrupt,0.03049586785999227,0.01980163491585097,0.04119010080413357
2087,SSP2-4.5,Abrupt,0.03059393577332497,0.01986806421130259,0.04131980733534735
2088,SSP2-4.5,Abrupt,0.03070045997255078,0.01994252821917205,0.04145839172592951
2089,SSP2-4.5,Abrupt,0.03083315322113446,0.02004069325621799,0.04162561318605093
2090,SSP2-4.5,Abrupt,0.03099893583719803,0.02016812301909377,0.04182974865530229
2091,SSP2-4.5,Abrupt,0.03117328105237865,0.020302121291305493,0.04204444081345181
2092,SSP2-4.5,Abrupt,0.03136122336774922,0.020447646990986112,0.04227479974451233
2093,SSP2-4.5,Abrupt,0.03150523247645745,0.02055264989847371,0.04245781505444119
2094,SSP2-4.5,Abrupt,0.03160185288295879,0.020615735941033768,0.04258796982488381
2095,SSP2-4.5,Abrupt,0.03167147198987798,0.020656304187496206,0.04268663979225975
2096,SSP2-4.5,Abrupt,0.03171724337893454,0.020677080559213044,0.04275740619865604
2097,SSP2-4.5,Abrupt,0.03176487518806135,0.02070135033418173,0.04282840004194097
2098,SSP2-4.5,Abrupt,0.03181357510049866,0.02072756214777357,0.042899588053223754
2099,SSP2-4.5,Abrupt,0.03188439154582433,0.02077456195889231,0.04299422113275635
2100,SSP2-4.5,Abrupt,0.03198759595839901,0.02085094811359957,0.043124243803198445
2014,SSP2-4.5,Combustion,0.00288438366823214,0.0017184097623767801,0.0040503575740875
2015,SSP2-4.5,Combustion,0.00290647407485713,0.0017191307901580101,0.00409381735955625
2016,SSP2-4.5,Combustion,0.00292451251490408,0.0017188579946932402,0.00413016703511492
2017,SSP2-4.5,Combustion,0.00295239220769766,0.0017275095145978501,0.00417727490079747
2018,SSP2-4.5,Combustion,0.00298995938298767,0.00174427383981483,0.0042356449261605105
2019,SSP2-4.5,Combustion,0.00303547617619011,0.0017673854716978798,0.0043035668806823395
2020,SSP2-4.5,Combustion,0.00308917223033428,0.0017966701955205101,0.00438167426514805
2021,SSP2-4.5,Combustion,0.00315577580718662,0.00183557524557164,0.0044759763688016
2022,SSP2-4.5,Combustion,0.00323262469031216,0.0018818013439431303,0.00458344803668119
2023,SSP2-4.5,Combustion,0.0033090218982384,0.001927669681815,0.0046903741146618
2024,SSP2-4.5,Combustion,0.00337890159567698,0.00196905992074725,0.0047887432706067105
2025,SSP2-4.5,Combustion,0.00343309838882246,0.0019997443147222295,0.00486645246292269
2026,SSP2-4.5,Combustion,0.00347459209047819,0.00202207983631571,0.00492710434464067
2027,SSP2-4.5,Combustion,0.00350699429727252,0.0020386564881450997,0.00497533210639994
2028,SSP2-4.5,Combustion,0.00353927921504555,0.0020557116102795803,0.00502284681981152
2029,SSP2-4.5,Combustion,0.00356852297159961,0.00207096449487839,0.00506608144832083
2030,SSP2-4.5,Combustion,0.00359906225606661,0.00208747286042663,0.00511065165170659
2031,SSP2-4.5,Combustion,0.00363283556537525,0.0021062171029524,0.0051594540277981
2032,SSP2-4.5,Combustion,0.00367316279712211,0.0021293756092968298,0.0052169499849473895
2033,SSP2-4.5,Combustion,0.00372639518271938,0.0021612501005756,0.00529154026486316
2034,SSP2-4.5,Combustion,0.00379556968940511,0.0022036770826096104,0.00538746229620061
2035,SSP2-4.5,Combustion,0.00386101039221849,0.00224267753657232,0.0054793432478646605
2036,SSP2-4.5,Combustion,0.00392895971995704,0.00228305007086341,0.00557486936905067
2037,SSP2-4.5,Combustion,0.00398322976197883,0.0023135297804841902,0.00565292974347347
2038,SSP2-4.5,Combustion,0.00403525515450475,0.0023425838753605597,0.00572792643364894
2039,SSP2-4.5,Combustion,0.00407510182518788,0.00236319656994317,0.00578700708043259
2040,SSP2-4.5,Combustion,0.00410703966435342,0.00237869445278438,0.00583538487592246
2041,SSP2-4.5,Combustion,0.00413535745275612,0.00239211937530282,0.00587859553020942
2042,SSP2-4.5,Combustion,0.00416701334859427,0.0024081822173789907,0.00592584447980955
2043,SSP2-4.5,Combustion,0.00420433349508716,0.0024282481988061,0.00598041879136822
2044,SSP2-4.5,Combustion,0.00424954511762942,0.0024536756596934394,0.0060454145755654
2045,SSP2-4.5,Combustion,0.00431038176124381,0.0024896937693249595,0.00613106975316266
2046,SSP2-4.5,Combustion,0.0043770603475389,0.00252908435541434,0.00622503633966346
2047,SSP2-4.5,Combustion,0.00444864077528845,0.00257130927632113,0.00632597227425577
2048,SSP2-4.5,Combustion,0.00451299699894814,0.00260796832440029,0.006418025673495991
2049,SSP2-4.5,Combustion,0.00456066799293604,0.00263286264535572,0.00648847334051636
2050,SSP2-4.5,Combustion,0.0045915190070278,0.00264640326795155,0.00653663474610405
2051,SSP2-4.5,Combustion,0.00461696758895721,0.00265700271025747,0.00657693246765695
2052,SSP2-4.5,Combustion,0.00463893143569274,0.0026657612886495205,0.006612101582735961
2053,SSP2-4.5,Combustion,0.00465992294233393,0.00267428165785516,0.0066455642268127
2054,SSP2-4.5,Combustion,0.00468669413221043,0.00268715656125245,0.00668623170316841
2055,SSP2-4.5,Combustion,0.00472452182965278,0.00270779130164407,0.00674125235766149
2056,SSP2-4.5,Combustion,0.00477212270590984,0.00273493312693339,0.00680931228488629
2057,SSP2-4.5,Combustion,0.00481531618696099,0.0027584631698258,0.00687216920409618
2058,SSP2-4.5,Combustion,0.00485664586147222,0.0027805640562244,0.00693272766672004
2059,SSP2-4.5,Combustion,0.00489587305671611,0.0028011577409428803,0.00699058837248934
2060,SSP2-4.5,Combustion,0.0049228052764178,0.00281312473990992,0.00703248581292568
2061,SSP2-4.5,Combustion,0.00494149480999958,0.00281979117818833,0.00706319844181083
2062,SSP2-4.5,Combustion,0.00495570325786054,0.0028238425454091597,0.00708756397031192
2063,SSP2-4.5,Combustion,0.00497083676549469,0.00282899765829658,0.0071126758726928006
2064,SSP2-4.5,Combustion,0.00498790334549169,0.0028357406408363803,0.007140066050147
2065,SSP2-4.5,Combustion,0.00500968460149592,0.0028458900099371403,0.007173479193054701
2066,SSP2-4.5,Combustion,0.00504420634678767,0.0028649379104365895,0.00722347478313875
2067,SSP2-4.5,Combustion,0.00508635603179262,0.0028888746284974898,0.00728383743508775
2068,SSP2-4.5,Combustion,0.00512881958771025,0.00291250747756452,0.00734513169785598
2069,SSP2-4.5,Combustion,0.00516242213672315,0.00292958443120668,0.00739525984223962
2070,SSP2-4.5,Combustion,0.00518520056874015,0.00293913890635223,0.007431262231128069
2071,SSP2-4.5,Combustion,0.00519742009275018,0.00294166574471722,0.007453174440783141
2072,SSP2-4.5,Combustion,0.00520700556184012,0.0029429190552460903,0.00747109206843415
2073,SSP2-4.5,Combustion,0.00521579630148325,0.0029440074849864297,0.00748758511798007
2074,SSP2-4.5,Combustion,0.0052219960840814,0.0029435055617690604,0.00750048660639374
2075,SSP2-4.5,Combustion,0.00522894653129375,0.0029437805101277304,0.0075141125524597705
2076,SSP2-4.5,Combustion,0.00523606355291991,0.0029442890933532103,0.007527838012486611
2077,SSP2-4.5,Combustion,0.00524785781596399,0.00294819721677085,0.00754751841515713
2078,SSP2-4.5,Combustion,0.00526776266805968,0.00295775144873957,0.007577773887379791
2079,SSP2-4.5,Combustion,0.00529371191474073,0.00297124746727182,0.0076161763622096396
2080,SSP2-4.5,Combustion,0.00532112252526011,0.00298537303500873,0.00765687201551149
2081,SSP2-4.5,Combustion,0.00534402891552106,0.0029959657781185698,0.00769209205292355
2082,SSP2-4.5,Combustion,0.00536251130705753,0.00300337458628304,0.00772164802783202
2083,SSP2-4.5,Combustion,0.00537167533119107,0.0030042578067568395,0.007739092855625299
2084,SSP2-4.5,Combustion,0.00537710149812282,0.0030028564382582603,0.00775134655798738
2085,SSP2-4.5,Combustion,0.00537328551578188,0.00299517653792419,0.00775139449363957
2086,SSP2-4.5,Combustion,0.00536670699131012,0.0029860375052167395,0.0077473764774035
2087,SSP2-4.5,Combustion,0.00536271321644331,0.0029791260739800802,0.00774630035890654
2088,SSP2-4.5,Combustion,0.00536138574275352,0.00297424271671007,0.00774852876879697
2089,SSP2-4.5,Combustion,0.00536815069108579,0.0029751414926671798,0.007761159889504399
2090,SSP2-4.5,Combustion,0.00538523275523834,0.00298312500424622,0.0077873405062304606
2091,SSP2-4.5,Combustion,0.00540521615041332,0.0029927389389394197,0.00781769336188722
2092,SSP2-4.5,Combustion,0.00542964599538013,0.00300521838415355,0.00785407360660671
2093,SSP2-4.5,Combustion,0.00544070904272593,0.00300779801460153,0.00787362007085033
2094,SSP2-4.5,Combustion,0.00543707507699675,0.0030001891860367298,0.00787396096795677
2095,SSP2-4.5,Combustion,0.00542496787066431,0.00298722633897744,0.007862709402351179
2096,SSP2-4.5,Combustion,0.00540537908129171,0.0029695923141212803,0.007841165848462141
2097,SSP2-4.5,Combustion,0.0053863635449321,0.0029530554479293204,0.00781967164193488
2098,SSP2-4.5,Combustion,0.00536775158043626,0.00293718521393495,0.007798317946937571
2099,SSP2-4.5,Combustion,0.00535617716835611,0.0029266229309297194,0.0077857314057825
2100,SSP2-4.5,Combustion,0.00535496687528485,0.00292341168534568,0.0077865220652240195
2014,SSP2-4.5,Postfire,0.00320627669239396,0.00167932415168829,0.00473322923309963
2015,SSP2-4.5,Postfire,0.00331543955026963,0.00169893601923788,0.00493194308130138
2016,SSP2-4.5,Postfire,0.00339438283287111,0.0017421685081462598,0.00504659715759596
2017,SSP2-4.5,Postfire,0.00347161778965411,0.00178828520553994,0.00515495037376828
2018,SSP2-4.5,Postfire,0.00355082034392961,0.0018348288848913001,0.00526681180296792
2019,SSP2-4.5,Postfire,0.00363236139531372,0.00188182218972136,0.00538290060090608
2020,SSP2-4.5,Postfire,0.00371646836202941,0.00192939813777829,0.00550353858628053
2021,SSP2-4.5,Postfire,0.00380388834137956,0.00197738545254496,0.0056303912302141605
2022,SSP2-4.5,Postfire,0.00389506376339913,0.00202590512188106,0.0057642224049172
2023,SSP2-4.5,Postfire,0.0039892951893801,0.0020756679985295097,0.0059029223802306895
2024,SSP2-4.5,Postfire,0.00408554105824861,0.0021272924299995297,0.006043789686497689
2025,SSP2-4.5,Postfire,0.00418243284193763,0.0021813135355558096,0.00618355214831945
2026,SSP2-4.5,Postfire,0.00427927166363791,0.0022376316904727596,0.00632091163680306
2027,SSP2-4.5,Postfire,0.00437607609719346,0.0022957627222198805,0.00645638947216704
2028,SSP2-4.5,Postfire,0.00447356730374723,0.00235498006654471,0.00659215454094975
2029,SSP2-4.5,Postfire,0.00457189669790094,0.0024151076988487,0.00672868569695318
2030,SSP2-4.5,Postfire,0.00467127159421009,0.00247596125661942,0.00686658193180076
2031,SSP2-4.5,Postfire,0.00477214431074195,0.00253734610384377,0.007006942517640131
2032,SSP2-4.5,Postfire,0.00487506605348906,0.0025990843569680304,0.00715104775001009
2033,SSP2-4.5,Postfire,0.00498108505193438,0.0026608708475471103,0.00730129925632165
2034,SSP2-4.5,Postfire,0.00509131127840132,0.0027225767169630198,0.00746004583983962
2035,SSP2-4.5,Postfire,0.00520450362760607,0.0027853570263216996,0.00762365022889044
2036,SSP2-4.5,Postfire,0.00532027738710649,0.0028494734904841203,0.00779108128372886
2037,SSP2-4.5,Postfire,0.00543727639968804,0.0029156635473439703,0.00795888925203211
2038,SSP2-4.5,Postfire,0.00555546411744058,0.0029836165339898503,0.00812731170089131
2039,SSP2-4.5,Postfire,0.00567419142549302,0.0030534785004612095,0.00829490435052483
2040,SSP2-4.5,Postfire,0.00579301272763767,0.00312511643942098,0.00846090901585436
2041,SSP2-4.5,Postfire,0.00591230940106519,0.0031980373180639297,0.00862658148406645
2042,SSP2-4.5,Postfire,0.0060329390157121,0.0032716206823436103,0.00879425734908059
2043,SSP2-4.5,Postfire,0.00615565584772367,0.0033455347423878303,0.00896577695305951
2044,SSP2-4.5,Postfire,0.00628108277753573,0.0034196557566869997,0.00914250979838446
2045,SSP2-4.5,Postfire,0.0064105600552007,0.00349361517654248,0.00932750493385892
2046,SSP2-4.5,Postfire,0.00654397561312921,0.00356797827927828,0.00951997294698014
2047,SSP2-4.5,Postfire,0.00668102791830179,0.0036432153045163596,0.00971884053208722
2048,SSP2-4.5,Postfire,0.00682040223808344,0.0037201927677573297,0.009920611708409549
2049,SSP2-4.5,Postfire,0.00696005082928147,0.0037997867395677997,0.010120314918995139
2050,SSP2-4.5,Postfire,0.00709876989693053,0.0038820851363738002,0.01031545465748726
